latency,throughput,availability,reliability,response_time,efficiency_score,service_name,provider,logo_url
46.772,160.912,99.5528,98.332,63.63,95.9351,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
89.423,186.712,98.7607,97.2511,108.708,93.8727,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
63.149,210.469,99.2596,99.0552,80.16,94.5055,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
66.069,148.502,99.25,98.7483,80.899,92.1666,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
65.027,177.189,98.9033,98.2344,87.804,93.6441,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
43.304,218.594,99.5452,97.5325,48.883,93.9769,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
86.877,199.834,99.3315,99.1146,122.764,94.2687,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
120.435,192.058,99.0494,99.1838,132.808,89.3211,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
55.208,224.834,99.6756,98.9713,64.609,97.654,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
79.845,196.808,99.9768,98.9351,94.76,94.9035,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
34.565,232.732,99.5771,98.9346,46.242,97.0559,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
93.824,211.915,99.2846,99.5204,107.781,95.2576,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
21.429,207.764,98.9991,98.276,47.434,99.102,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
80.341,196.753,98.3964,96.662,92.522,93.5716,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
95.79,179.073,98.647,96.5379,108.529,87.6789,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
80.956,173.561,99.5094,98.1185,105.749,93.1425,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
41.814,204.495,99.9812,97.9151,74.124,96.2087,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
121.991,199.079,99.3494,99.1411,138.333,92.7809,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
91.224,197.832,99.2801,99.0754,127.718,92.7832,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
73.538,180.673,99.999,98.2295,106.451,93.9481,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
46.508,233.994,99.9277,99.3401,82.684,94.4694,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
49.045,164.866,98.8215,97.0598,67.15,94.3156,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
77.719,165.016,99.0744,98.7557,101.571,95.0774,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
55.809,174.763,98.5971,98.5214,57.151,93.6727,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
86.743,174.277,99.2545,98.3946,115.71,92.0374,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
53.057,179.903,99.7744,99.5753,72.339,95.8649,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
108.111,177.541,99.999,99.0342,122.294,90.942,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
40.872,199.623,98.8949,98.1772,51.241,94.1259,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
67.386,203.149,98.8799,98.1776,91.981,93.1775,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
71.942,183.611,99.4799,98.8375,92.46,93.8743,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
53.582,193.055,99.5857,97.8896,64.259,93.0519,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
62.388,137.77,98.6744,97.5898,63.518,92.0053,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
46.089,206.029,99.9905,98.6922,62.346,95.9599,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
61.335,170.171,99.1379,97.7167,77.131,92.3367,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
64.61,181.694,99.6685,99.4379,82.124,95.3645,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
57.473,167.954,99.0704,97.3262,66.835,93.1837,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
114.086,172.698,98.8045,97.9643,111.309,91.3699,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
72.285,214.168,99.7033,98.9641,93.777,94.2135,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
37.052,230.286,99.3876,98.4398,58.551,98.2337,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
39.844,199.439,99.3901,98.3823,67.192,98.8233,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
64.962,215.438,99.6077,99.1037,93.394,95.7235,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
48.256,194.218,99.122,97.6948,78.603,94.0213,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
70.503,196.959,99.3043,99.2047,92.452,94.9128,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
65.52,177.639,99.2204,97.2941,68.577,94.2694,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
87.1,169.448,98.7153,98.3674,126.558,91.9155,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
100.737,172.061,98.8411,96.8662,120.046,95.0218,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
45.229,191.428,99.999,98.5788,56.334,89.7731,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
93.218,195.521,98.9227,97.9569,107.429,92.8352,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
122.723,166.04,99.756,98.021,141.612,93.5768,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
42.706,228.82,99.0816,97.9919,61.891,100.0,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
94.323,201.254,99.2735,98.4907,110.172,95.6844,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
81.531,209.644,99.0525,99.0923,96.364,92.7648,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
166.838,189.681,98.6534,97.3794,178.837,88.4283,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
62.264,204.307,99.6454,97.7805,76.864,95.7324,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
81.956,218.991,98.7084,97.1072,105.215,93.0597,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
52.752,204.847,99.3637,98.4068,75.458,94.8556,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
50.881,209.271,99.6549,98.8524,75.987,98.6137,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
83.197,208.352,99.5382,98.9928,77.967,90.9252,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
37.767,238.23,99.1978,99.1167,52.322,99.7938,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
86.398,191.211,98.6339,97.686,111.232,91.0818,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
51.754,185.477,99.025,97.7732,82.98,95.7443,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
157.931,180.617,98.9839,97.7746,173.365,88.5281,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
61.65,205.954,99.498,99.6616,73.4,97.7678,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
59.087,189.52,98.7784,97.4713,91.395,93.7118,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
101.881,192.752,99.8096,97.9194,113.377,91.354,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
79.51,169.183,99.0384,99.2209,100.116,92.2111,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
38.243,210.781,99.4862,98.9875,45.874,97.4263,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
43.031,196.763,99.2589,98.8856,58.628,97.3627,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
80.173,197.005,99.0698,97.0274,101.789,91.3169,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
142.06,192.119,99.5886,99.2271,145.64,92.8996,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
76.017,194.287,98.9066,97.7936,96.804,92.9188,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
42.808,197.996,99.4144,99.4959,44.732,95.613,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
64.53,242.841,98.8123,97.7803,83.469,93.9781,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
57.914,189.853,99.4154,99.106,89.593,93.0692,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
71.061,186.732,98.6064,97.5967,81.794,93.3677,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
129.198,191.509,98.9397,97.3722,146.413,92.659,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
83.509,159.464,98.5866,97.2459,102.838,89.335,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
58.664,167.81,99.6922,99.1736,60.01,95.5098,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
54.316,226.066,99.117,98.278,81.939,97.7621,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
31.056,184.063,99.319,98.8524,48.872,91.5092,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
63.039,231.684,99.1825,99.4589,87.598,93.006,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
85.838,190.45,98.7545,98.5797,113.932,96.8835,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
57.887,202.05,99.3943,99.0377,68.151,96.4469,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
89.419,183.272,99.4336,98.7587,101.63,93.7529,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
53.278,173.763,99.3431,99.4511,77.526,96.6791,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
71.251,198.255,98.1928,96.3151,99.56,92.5596,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
57.065,173.695,99.9362,98.1314,53.342,93.2676,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
42.718,187.197,99.1501,98.3167,55.588,92.3115,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
96.991,163.439,98.7079,98.0338,97.545,89.7046,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
87.193,212.685,99.0018,97.0965,122.847,92.5722,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
40.676,234.016,99.4816,98.5739,63.36,94.7818,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
41.378,217.102,99.999,97.8323,72.908,93.2533,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
89.037,197.358,99.4854,98.0905,98.431,92.2091,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
95.213,192.587,98.9861,97.0132,118.567,94.0894,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
30.851,205.156,99.5598,98.0068,45.2,93.7036,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
53.442,211.737,98.3001,98.1172,79.577,96.6516,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
83.811,181.861,98.398,96.5622,88.333,91.2735,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
126.908,173.388,98.7752,97.8455,156.153,87.6465,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
55.967,206.553,99.3518,98.1757,67.616,96.3441,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
35.526,215.093,99.9706,98.8733,43.55,98.6886,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
109.392,180.064,99.0599,98.0535,124.745,94.0763,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
113.952,223.471,98.663,98.4457,122.835,89.6994,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
100.946,172.001,99.999,99.99,118.636,88.8078,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
69.261,202.132,98.3437,98.0717,90.494,92.7961,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
169.735,177.634,99.1092,97.4781,198.167,84.2463,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
149.526,215.723,99.8162,99.1272,154.197,86.0203,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
95.101,178.422,99.1861,97.9266,131.637,91.3726,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
108.112,196.442,99.5472,97.7617,120.344,92.4334,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
29.698,202.084,99.4934,99.0538,31.395,99.2771,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
